position,AM
minutes,270.0
passes_completed,138.0
passes,172.0
dribbles_completed,20.0
dribbles,34.0
passes_completed_short,82.0
passes_short,87.0
passes_completed_medium,42.0
passes_medium,52.0
passes_completed_long,11.0
passes_long,23.0
passes_total_distance,2141.0
passes_free_kicks,8.0
through_balls,1.0
passes_pressure,54.0
passes_switches,5.0
crosses,4.0
corner_kicks,3.0
passes_intercepted,9.0
passes_blocked,8.0
dispossessed,7.0
goals,4.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,18.0
shots_on_target,10.0
sca,17.0
gca,2.0
xg,2.2
crosses_into_penalty_area,0.0
passes_into_final_third,21.0
passes_into_penalty_area,9.0
progressive_passes,27.0
carry_progressive_distance,809.0
assisted_shots,6.0
fouled,8.0
pens_won,0.0
tackles,1.0
interceptions,1.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,36.0
pressure_regains,9.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,18.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
