position,RM
minutes,422.0
passes_completed,256.0
passes,296.0
dribbles_completed,5.0
dribbles,8.0
passes_completed_short,109.0
passes_short,116.0
passes_completed_medium,100.0
passes_medium,112.0
passes_completed_long,42.0
passes_long,57.0
passes_total_distance,4965.0
passes_free_kicks,3.0
through_balls,2.0
passes_pressure,62.0
passes_switches,8.0
crosses,2.0
corner_kicks,4.0
passes_intercepted,11.0
passes_blocked,3.0
dispossessed,4.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,3.0
sca,15.0
gca,3.0
xg,0.6
crosses_into_penalty_area,0.0
passes_into_final_third,33.0
passes_into_penalty_area,6.0
progressive_passes,29.0
carry_progressive_distance,934.0
assisted_shots,5.0
fouled,5.0
pens_won,0.0
tackles,7.0
interceptions,6.0
blocks,7.0
tackles_won,5.0
dribble_tackles,2.0
dribbles_vs,5.0
pressures,80.0
pressure_regains,17.0
clearances,1.0
errors,1.0
aerials_won,3.0
aerials_lost,2.0
ball_recoveries,32.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
