position,RM
minutes,90
passes_completed,61
passes,71
dribbles_completed,0
dribbles,4
passes_completed_short,32
passes_short,36
passes_completed_medium,26
passes_medium,31
passes_completed_long,3
passes_long,4
passes_total_distance,990
passes_free_kicks,0
through_balls,0
passes_pressure,1
passes_switches,2
crosses,7
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,6
gca,0
xg,0.0
crosses_into_penalty_area,3
passes_into_final_third,1
passes_into_penalty_area,4
progressive_passes,5
carry_progressive_distance,331
assisted_shots,3
fouled,1
pens_won,0
tackles,0
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,16
pressure_regains,2
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,9
pens_conceded,0
fouls,1
cards_yellow_red,0
