position,LB
minutes,1192.0
passes_completed,440.0
passes,602.0
dribbles_completed,4.0
dribbles,8.0
passes_completed_short,177.0
passes_short,221.0
passes_completed_medium,207.0
passes_medium,273.0
passes_completed_long,54.0
passes_long,94.0
passes_total_distance,8296.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,110.0
passes_switches,12.0
crosses,24.0
corner_kicks,0.0
passes_intercepted,13.0
passes_blocked,22.0
dispossessed,4.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,2.0
sca,11.0
gca,2.0
xg,0.2
crosses_into_penalty_area,3.0
passes_into_final_third,33.0
passes_into_penalty_area,7.0
progressive_passes,39.0
carry_progressive_distance,1185.0
assisted_shots,6.0
fouled,11.0
pens_won,0.0
tackles,30.0
interceptions,17.0
blocks,25.0
tackles_won,15.0
dribble_tackles,9.0
dribbles_vs,22.0
pressures,143.0
pressure_regains,48.0
clearances,25.0
errors,0.0
aerials_won,8.0
aerials_lost,4.0
ball_recoveries,144.0
pens_conceded,0.0
fouls,16.0
cards_yellow_red,0.0
