position,RW
minutes,84
passes_completed,35
passes,44
dribbles_completed,4
dribbles,9
passes_completed_short,20
passes_short,23
passes_completed_medium,11
passes_medium,13
passes_completed_long,4
passes_long,8
passes_total_distance,584
passes_free_kicks,0
through_balls,0
passes_pressure,6
passes_switches,4
crosses,2
corner_kicks,6
passes_intercepted,0
passes_blocked,0
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,2
sca,6
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,5
passes_into_penalty_area,1
progressive_passes,4
carry_progressive_distance,241
assisted_shots,4
fouled,2
pens_won,0
tackles,1
interceptions,0
blocks,2
tackles_won,1
dribble_tackles,1
dribbles_vs,2
pressures,25
pressure_regains,7
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,9
pens_conceded,0
fouls,1
cards_yellow_red,0
