position,DM
minutes,483.0
passes_completed,198.0
passes,249.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,73.0
passes_short,88.0
passes_completed_medium,89.0
passes_medium,102.0
passes_completed_long,35.0
passes_long,56.0
passes_total_distance,3903.0
passes_free_kicks,7.0
through_balls,0.0
passes_pressure,35.0
passes_switches,8.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,3.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,1.0
sca,9.0
gca,0.0
xg,0.30000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,27.0
passes_into_penalty_area,4.0
progressive_passes,20.0
carry_progressive_distance,361.0
assisted_shots,3.0
fouled,9.0
pens_won,0.0
tackles,15.0
interceptions,4.0
blocks,3.0
tackles_won,11.0
dribble_tackles,4.0
dribbles_vs,12.0
pressures,89.0
pressure_regains,31.0
clearances,4.0
errors,0.0
aerials_won,8.0
aerials_lost,9.0
ball_recoveries,79.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
