position,RM
minutes,225.0
passes_completed,52.0
passes,91.0
dribbles_completed,3.0
dribbles,5.0
passes_completed_short,24.0
passes_short,34.0
passes_completed_medium,18.0
passes_medium,33.0
passes_completed_long,8.0
passes_long,18.0
passes_total_distance,973.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,28.0
passes_switches,4.0
crosses,15.0
corner_kicks,2.0
passes_intercepted,2.0
passes_blocked,6.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,0.0
sca,7.0
gca,0.0
xg,0.1
crosses_into_penalty_area,3.0
passes_into_final_third,1.0
passes_into_penalty_area,3.0
progressive_passes,1.0
carry_progressive_distance,263.0
assisted_shots,6.0
fouled,1.0
pens_won,0.0
tackles,2.0
interceptions,1.0
blocks,2.0
tackles_won,2.0
dribble_tackles,2.0
dribbles_vs,4.0
pressures,26.0
pressure_regains,11.0
clearances,0.0
errors,0.0
aerials_won,2.0
aerials_lost,2.0
ball_recoveries,22.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
