position,RM
minutes,1576.0
passes_completed,800.0
passes,952.0
dribbles_completed,7.0
dribbles,10.0
passes_completed_short,253.0
passes_short,307.0
passes_completed_medium,406.0
passes_medium,454.0
passes_completed_long,139.0
passes_long,181.0
passes_total_distance,16930.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,151.0
passes_switches,44.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,19.0
dispossessed,7.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,19.0
shots_on_target,3.0
sca,18.0
gca,5.0
xg,0.4
crosses_into_penalty_area,1.0
passes_into_final_third,64.0
passes_into_penalty_area,8.0
progressive_passes,49.0
carry_progressive_distance,2026.0
assisted_shots,4.0
fouled,16.0
pens_won,0.0
tackles,32.0
interceptions,15.0
blocks,19.0
tackles_won,25.0
dribble_tackles,5.0
dribbles_vs,22.0
pressures,337.0
pressure_regains,86.0
clearances,16.0
errors,0.0
aerials_won,23.0
aerials_lost,13.0
ball_recoveries,238.0
pens_conceded,0.0
fouls,19.0
cards_yellow_red,1.0
