position,DM
minutes,704.0
passes_completed,289.0
passes,365.0
dribbles_completed,4.0
dribbles,8.0
passes_completed_short,123.0
passes_short,137.0
passes_completed_medium,123.0
passes_medium,147.0
passes_completed_long,40.0
passes_long,75.0
passes_total_distance,5472.0
passes_free_kicks,26.0
through_balls,2.0
passes_pressure,81.0
passes_switches,8.0
crosses,4.0
corner_kicks,10.0
passes_intercepted,7.0
passes_blocked,4.0
dispossessed,6.0
goals,1.0
assists,1.0
pens_made,1.0
pens_att,1.0
shots_total,6.0
shots_on_target,1.0
sca,16.0
gca,2.0
xg,0.9
crosses_into_penalty_area,0.0
passes_into_final_third,33.0
passes_into_penalty_area,0.0
progressive_passes,22.0
carry_progressive_distance,670.0
assisted_shots,5.0
fouled,20.0
pens_won,0.0
tackles,16.0
interceptions,7.0
blocks,10.0
tackles_won,9.0
dribble_tackles,5.0
dribbles_vs,17.0
pressures,151.0
pressure_regains,37.0
clearances,5.0
errors,0.0
aerials_won,5.0
aerials_lost,10.0
ball_recoveries,85.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,1.0
