position,RW
minutes,441.0
passes_completed,79.0
passes,136.0
dribbles_completed,4.0
dribbles,13.0
passes_completed_short,32.0
passes_short,47.0
passes_completed_medium,34.0
passes_medium,50.0
passes_completed_long,12.0
passes_long,28.0
passes_total_distance,1541.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,28.0
passes_switches,6.0
crosses,14.0
corner_kicks,4.0
passes_intercepted,5.0
passes_blocked,20.0
dispossessed,18.0
goals,1.0
assists,2.0
pens_made,1.0
pens_att,1.0
shots_total,7.0
shots_on_target,1.0
sca,15.0
gca,3.0
xg,1.1
crosses_into_penalty_area,1.0
passes_into_final_third,5.0
passes_into_penalty_area,9.0
progressive_passes,17.0
carry_progressive_distance,842.0
assisted_shots,7.0
fouled,8.0
pens_won,1.0
tackles,2.0
interceptions,4.0
blocks,6.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,8.0
pressures,121.0
pressure_regains,25.0
clearances,1.0
errors,0.0
aerials_won,2.0
aerials_lost,0.0
ball_recoveries,33.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
