position,CM
minutes,1590.0
passes_completed,317.0
passes,475.0
dribbles_completed,15.0
dribbles,24.0
passes_completed_short,97.0
passes_short,137.0
passes_completed_medium,147.0
passes_medium,193.0
passes_completed_long,69.0
passes_long,131.0
passes_total_distance,7066.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,91.0
passes_switches,23.0
crosses,4.0
corner_kicks,0.0
passes_intercepted,15.0
passes_blocked,16.0
dispossessed,15.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,3.0
sca,12.0
gca,2.0
xg,0.4
crosses_into_penalty_area,1.0
passes_into_final_third,38.0
passes_into_penalty_area,3.0
progressive_passes,37.0
carry_progressive_distance,1068.0
assisted_shots,6.0
fouled,30.0
pens_won,0.0
tackles,31.0
interceptions,16.0
blocks,31.0
tackles_won,25.0
dribble_tackles,5.0
dribbles_vs,26.0
pressures,377.0
pressure_regains,83.0
clearances,17.0
errors,0.0
aerials_won,7.0
aerials_lost,19.0
ball_recoveries,209.0
pens_conceded,0.0
fouls,37.0
cards_yellow_red,0.0
