position,RB
minutes,90
passes_completed,63
passes,72
dribbles_completed,0
dribbles,1
passes_completed_short,16
passes_short,16
passes_completed_medium,36
passes_medium,41
passes_completed_long,11
passes_long,14
passes_total_distance,1429
passes_free_kicks,2
through_balls,0
passes_pressure,9
passes_switches,4
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,6
passes_into_penalty_area,1
progressive_passes,5
carry_progressive_distance,184
assisted_shots,0
fouled,1
pens_won,0
tackles,2
interceptions,1
blocks,1
tackles_won,0
dribble_tackles,1
dribbles_vs,1
pressures,10
pressure_regains,3
clearances,2
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,12
pens_conceded,1
fouls,3
cards_yellow_red,0
