position,LB
minutes,1086.0
passes_completed,394.0
passes,608.0
dribbles_completed,5.0
dribbles,6.0
passes_completed_short,182.0
passes_short,230.0
passes_completed_medium,175.0
passes_medium,243.0
passes_completed_long,31.0
passes_long,113.0
passes_total_distance,6890.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,92.0
passes_switches,8.0
crosses,23.0
corner_kicks,0.0
passes_intercepted,15.0
passes_blocked,32.0
dispossessed,5.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,3.0
sca,7.0
gca,0.0
xg,0.0
crosses_into_penalty_area,2.0
passes_into_final_third,38.0
passes_into_penalty_area,5.0
progressive_passes,37.0
carry_progressive_distance,752.0
assisted_shots,5.0
fouled,7.0
pens_won,0.0
tackles,44.0
interceptions,20.0
blocks,33.0
tackles_won,23.0
dribble_tackles,14.0
dribbles_vs,27.0
pressures,209.0
pressure_regains,67.0
clearances,19.0
errors,1.0
aerials_won,15.0
aerials_lost,7.0
ball_recoveries,145.0
pens_conceded,0.0
fouls,17.0
cards_yellow_red,0.0
