position,RM
minutes,167.0
passes_completed,76.0
passes,91.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,38.0
passes_short,41.0
passes_completed_medium,31.0
passes_medium,35.0
passes_completed_long,7.0
passes_long,15.0
passes_total_distance,1297.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,9.0
passes_switches,2.0
crosses,3.0
corner_kicks,1.0
passes_intercepted,4.0
passes_blocked,1.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,3.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,8.0
passes_into_penalty_area,1.0
progressive_passes,9.0
carry_progressive_distance,206.0
assisted_shots,0.0
fouled,1.0
pens_won,0.0
tackles,2.0
interceptions,0.0
blocks,4.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,6.0
pressures,28.0
pressure_regains,6.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,3.0
ball_recoveries,19.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
