position,RW
minutes,1341.0
passes_completed,346.0
passes,467.0
dribbles_completed,36.0
dribbles,51.0
passes_completed_short,186.0
passes_short,232.0
passes_completed_medium,120.0
passes_medium,144.0
passes_completed_long,37.0
passes_long,73.0
passes_total_distance,5774.0
passes_free_kicks,6.0
through_balls,1.0
passes_pressure,104.0
passes_switches,27.0
crosses,38.0
corner_kicks,12.0
passes_intercepted,11.0
passes_blocked,23.0
dispossessed,22.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,35.0
shots_on_target,10.0
sca,42.0
gca,2.0
xg,2.2
crosses_into_penalty_area,10.0
passes_into_final_third,39.0
passes_into_penalty_area,17.0
progressive_passes,34.0
carry_progressive_distance,1954.0
assisted_shots,21.0
fouled,25.0
pens_won,0.0
tackles,9.0
interceptions,8.0
blocks,16.0
tackles_won,6.0
dribble_tackles,4.0
dribbles_vs,12.0
pressures,252.0
pressure_regains,64.0
clearances,1.0
errors,0.0
aerials_won,9.0
aerials_lost,14.0
ball_recoveries,106.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,0.0
