position,LB
minutes,450.0
passes_completed,175.0
passes,211.0
dribbles_completed,3.0
dribbles,7.0
passes_completed_short,69.0
passes_short,79.0
passes_completed_medium,92.0
passes_medium,112.0
passes_completed_long,12.0
passes_long,17.0
passes_total_distance,3166.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,21.0
passes_switches,1.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,5.0
dispossessed,2.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,1.0
sca,11.0
gca,4.0
xg,0.5
crosses_into_penalty_area,4.0
passes_into_final_third,9.0
passes_into_penalty_area,6.0
progressive_passes,14.0
carry_progressive_distance,454.0
assisted_shots,6.0
fouled,5.0
pens_won,0.0
tackles,8.0
interceptions,3.0
blocks,16.0
tackles_won,4.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,79.0
pressure_regains,28.0
clearances,6.0
errors,0.0
aerials_won,3.0
aerials_lost,5.0
ball_recoveries,32.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
