position,DM
minutes,1397.0
passes_completed,867.0
passes,951.0
dribbles_completed,7.0
dribbles,8.0
passes_completed_short,401.0
passes_short,430.0
passes_completed_medium,333.0
passes_medium,357.0
passes_completed_long,125.0
passes_long,140.0
passes_total_distance,16036.0
passes_free_kicks,42.0
through_balls,0.0
passes_pressure,158.0
passes_switches,35.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,11.0
dispossessed,12.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,4.0
sca,23.0
gca,1.0
xg,1.0
crosses_into_penalty_area,0.0
passes_into_final_third,57.0
passes_into_penalty_area,6.0
progressive_passes,56.0
carry_progressive_distance,1777.0
assisted_shots,10.0
fouled,26.0
pens_won,1.0
tackles,44.0
interceptions,21.0
blocks,22.0
tackles_won,36.0
dribble_tackles,12.0
dribbles_vs,41.0
pressures,338.0
pressure_regains,118.0
clearances,32.0
errors,0.0
aerials_won,17.0
aerials_lost,17.0
ball_recoveries,202.0
pens_conceded,0.0
fouls,20.0
cards_yellow_red,0.0
