position,CM
minutes,2354.0
passes_completed,969.0
passes,1251.0
dribbles_completed,26.0
dribbles,40.0
passes_completed_short,334.0
passes_short,420.0
passes_completed_medium,461.0
passes_medium,558.0
passes_completed_long,164.0
passes_long,244.0
passes_total_distance,19725.0
passes_free_kicks,41.0
through_balls,3.0
passes_pressure,264.0
passes_switches,45.0
crosses,16.0
corner_kicks,17.0
passes_intercepted,26.0
passes_blocked,24.0
dispossessed,30.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,41.0
shots_on_target,9.0
sca,67.0
gca,6.0
xg,2.1
crosses_into_penalty_area,3.0
passes_into_final_third,91.0
passes_into_penalty_area,18.0
progressive_passes,109.0
carry_progressive_distance,2408.0
assisted_shots,34.0
fouled,69.0
pens_won,0.0
tackles,50.0
interceptions,30.0
blocks,49.0
tackles_won,29.0
dribble_tackles,13.0
dribbles_vs,70.0
pressures,625.0
pressure_regains,171.0
clearances,57.0
errors,1.0
aerials_won,45.0
aerials_lost,47.0
ball_recoveries,336.0
pens_conceded,0.0
fouls,53.0
cards_yellow_red,0.0
