position,RW
minutes,90
passes_completed,17
passes,34
dribbles_completed,0
dribbles,0
passes_completed_short,7
passes_short,14
passes_completed_medium,4
passes_medium,6
passes_completed_long,3
passes_long,7
passes_total_distance,280
passes_free_kicks,1
through_balls,0
passes_pressure,5
passes_switches,1
crosses,3
corner_kicks,3
passes_intercepted,3
passes_blocked,4
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,1
sca,5
gca,0
xg,0.1
crosses_into_penalty_area,2
passes_into_final_third,4
passes_into_penalty_area,3
progressive_passes,5
carry_progressive_distance,49
assisted_shots,2
fouled,1
pens_won,0
tackles,2
interceptions,0
blocks,3
tackles_won,1
dribble_tackles,0
dribbles_vs,1
pressures,21
pressure_regains,1
clearances,1
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,12
pens_conceded,0
fouls,2
cards_yellow_red,0
