position,LW
minutes,51
passes_completed,4
passes,12
dribbles_completed,0
dribbles,0
passes_completed_short,2
passes_short,5
passes_completed_medium,2
passes_medium,3
passes_completed_long,0
passes_long,2
passes_total_distance,68
passes_free_kicks,0
through_balls,0
passes_pressure,4
passes_switches,0
crosses,2
corner_kicks,1
passes_intercepted,1
passes_blocked,4
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,0
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,1
progressive_passes,2
carry_progressive_distance,45
assisted_shots,0
fouled,1
pens_won,0
tackles,0
interceptions,0
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,13
pressure_regains,6
clearances,0
errors,0
aerials_won,2
aerials_lost,1
ball_recoveries,5
pens_conceded,0
fouls,0
cards_yellow_red,0
