position,RB
minutes,180.0
passes_completed,39.0
passes,73.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,13.0
passes_short,18.0
passes_completed_medium,17.0
passes_medium,29.0
passes_completed_long,9.0
passes_long,25.0
passes_total_distance,852.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,5.0
passes_switches,2.0
crosses,4.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,1.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,2.0
sca,0.0
gca,0.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,4.0
passes_into_penalty_area,0.0
progressive_passes,7.0
carry_progressive_distance,124.0
assisted_shots,0.0
fouled,2.0
pens_won,0.0
tackles,4.0
interceptions,0.0
blocks,5.0
tackles_won,3.0
dribble_tackles,2.0
dribbles_vs,4.0
pressures,30.0
pressure_regains,10.0
clearances,5.0
errors,0.0
aerials_won,1.0
aerials_lost,1.0
ball_recoveries,27.0
pens_conceded,1.0
fouls,4.0
cards_yellow_red,0.0
