position,LB
minutes,90
passes_completed,39
passes,52
dribbles_completed,0
dribbles,1
passes_completed_short,22
passes_short,23
passes_completed_medium,16
passes_medium,22
passes_completed_long,1
passes_long,4
passes_total_distance,642
passes_free_kicks,0
through_balls,0
passes_pressure,8
passes_switches,1
crosses,5
corner_kicks,0
passes_intercepted,0
passes_blocked,3
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,4
gca,0
xg,0.1
crosses_into_penalty_area,2
passes_into_final_third,1
passes_into_penalty_area,2
progressive_passes,3
carry_progressive_distance,163
assisted_shots,3
fouled,5
pens_won,0
tackles,2
interceptions,0
blocks,2
tackles_won,2
dribble_tackles,0
dribbles_vs,0
pressures,21
pressure_regains,3
clearances,1
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,10
pens_conceded,0
fouls,0
cards_yellow_red,0
