position,WB,DM
minutes,45
passes_completed,20
passes,22
dribbles_completed,3
dribbles,4
passes_completed_short,9
passes_short,10
passes_completed_medium,8
passes_medium,8
passes_completed_long,3
passes_long,4
passes_total_distance,360
passes_free_kicks,0
through_balls,0
passes_pressure,5
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,2
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,1
progressive_passes,5
carry_progressive_distance,70
assisted_shots,1
fouled,1
pens_won,0
tackles,1
interceptions,1
blocks,2
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,10
pressure_regains,4
clearances,1
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,8
pens_conceded,0
fouls,1
cards_yellow_red,0
