position,RW
minutes,90
passes_completed,12
passes,20
dribbles_completed,2
dribbles,6
passes_completed_short,3
passes_short,5
passes_completed_medium,8
passes_medium,9
passes_completed_long,1
passes_long,4
passes_total_distance,227
passes_free_kicks,1
through_balls,0
passes_pressure,6
passes_switches,1
crosses,1
corner_kicks,1
passes_intercepted,1
passes_blocked,1
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,2
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,1
progressive_passes,5
carry_progressive_distance,167
assisted_shots,2
fouled,1
pens_won,0
tackles,3
interceptions,1
blocks,2
tackles_won,1
dribble_tackles,0
dribbles_vs,4
pressures,46
pressure_regains,8
clearances,0
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,4
pens_conceded,0
fouls,1
cards_yellow_red,0
