position,CM
minutes,1923.0
passes_completed,782.0
passes,1014.0
dribbles_completed,21.0
dribbles,26.0
passes_completed_short,268.0
passes_short,339.0
passes_completed_medium,376.0
passes_medium,456.0
passes_completed_long,129.0
passes_long,196.0
passes_total_distance,15849.0
passes_free_kicks,35.0
through_balls,1.0
passes_pressure,232.0
passes_switches,35.0
crosses,11.0
corner_kicks,15.0
passes_intercepted,22.0
passes_blocked,20.0
dispossessed,26.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,30.0
shots_on_target,6.0
sca,52.0
gca,6.0
xg,1.4000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,72.0
passes_into_penalty_area,10.0
progressive_passes,84.0
carry_progressive_distance,1927.0
assisted_shots,27.0
fouled,54.0
pens_won,0.0
tackles,40.0
interceptions,17.0
blocks,38.0
tackles_won,24.0
dribble_tackles,11.0
dribbles_vs,59.0
pressures,503.0
pressure_regains,130.0
clearances,50.0
errors,1.0
aerials_won,38.0
aerials_lost,37.0
ball_recoveries,273.0
pens_conceded,0.0
fouls,38.0
cards_yellow_red,0.0
