position,LW
minutes,51.0
passes_completed,15.0
passes,18.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,9.0
passes_short,10.0
passes_completed_medium,4.0
passes_medium,5.0
passes_completed_long,2.0
passes_long,2.0
passes_total_distance,250.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,3.0
passes_switches,1.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,1.0
dispossessed,2.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,5.0
sca,7.0
gca,0.0
xg,0.7
crosses_into_penalty_area,0.0
passes_into_final_third,0.0
passes_into_penalty_area,1.0
progressive_passes,3.0
carry_progressive_distance,36.0
assisted_shots,1.0
fouled,3.0
pens_won,0.0
tackles,1.0
interceptions,1.0
blocks,0.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,5.0
pressures,15.0
pressure_regains,3.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,2.0
ball_recoveries,4.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
