position,GK
minutes,2790.0
passes_completed,600.0
passes,1093.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,41.0
passes_short,43.0
passes_completed_medium,188.0
passes_medium,190.0
passes_completed_long,368.0
passes_long,857.0
passes_total_distance,24402.0
passes_free_kicks,96.0
through_balls,0.0
passes_pressure,96.0
passes_switches,21.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,0.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,1.0
gca,0.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,18.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,2268.0
assisted_shots,0.0
fouled,5.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,2.0
pressure_regains,1.0
clearances,1.0
errors,1.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,177.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
