position,CB
minutes,1010.0
passes_completed,299.0
passes,423.0
dribbles_completed,7.0
dribbles,8.0
passes_completed_short,98.0
passes_short,110.0
passes_completed_medium,146.0
passes_medium,183.0
passes_completed_long,53.0
passes_long,121.0
passes_total_distance,6163.0
passes_free_kicks,12.0
through_balls,0.0
passes_pressure,72.0
passes_switches,17.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,8.0
dispossessed,5.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,0.0
sca,7.0
gca,1.0
xg,0.1
crosses_into_penalty_area,1.0
passes_into_final_third,30.0
passes_into_penalty_area,2.0
progressive_passes,39.0
carry_progressive_distance,1185.0
assisted_shots,1.0
fouled,12.0
pens_won,0.0
tackles,32.0
interceptions,22.0
blocks,18.0
tackles_won,18.0
dribble_tackles,7.0
dribbles_vs,30.0
pressures,150.0
pressure_regains,40.0
clearances,54.0
errors,0.0
aerials_won,12.0
aerials_lost,12.0
ball_recoveries,125.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
