position,DM
minutes,910.0
passes_completed,465.0
passes,570.0
dribbles_completed,6.0
dribbles,8.0
passes_completed_short,143.0
passes_short,156.0
passes_completed_medium,204.0
passes_medium,230.0
passes_completed_long,115.0
passes_long,174.0
passes_total_distance,10376.0
passes_free_kicks,37.0
through_balls,0.0
passes_pressure,76.0
passes_switches,27.0
crosses,9.0
corner_kicks,19.0
passes_intercepted,6.0
passes_blocked,6.0
dispossessed,9.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,2.0
sca,21.0
gca,2.0
xg,0.30000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,51.0
passes_into_penalty_area,7.0
progressive_passes,47.0
carry_progressive_distance,1045.0
assisted_shots,9.0
fouled,27.0
pens_won,0.0
tackles,20.0
interceptions,11.0
blocks,16.0
tackles_won,15.0
dribble_tackles,5.0
dribbles_vs,22.0
pressures,203.0
pressure_regains,60.0
clearances,25.0
errors,0.0
aerials_won,9.0
aerials_lost,9.0
ball_recoveries,126.0
pens_conceded,0.0
fouls,23.0
cards_yellow_red,0.0
