position,RB
minutes,1960.0
passes_completed,1123.0
passes,1407.0
dribbles_completed,20.0
dribbles,29.0
passes_completed_short,478.0
passes_short,554.0
passes_completed_medium,499.0
passes_medium,602.0
passes_completed_long,133.0
passes_long,215.0
passes_total_distance,20395.0
passes_free_kicks,17.0
through_balls,0.0
passes_pressure,170.0
passes_switches,24.0
crosses,41.0
corner_kicks,0.0
passes_intercepted,19.0
passes_blocked,38.0
dispossessed,17.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,6.0
sca,36.0
gca,5.0
xg,1.1
crosses_into_penalty_area,12.0
passes_into_final_third,69.0
passes_into_penalty_area,27.0
progressive_passes,116.0
carry_progressive_distance,2629.0
assisted_shots,14.0
fouled,23.0
pens_won,1.0
tackles,38.0
interceptions,28.0
blocks,42.0
tackles_won,20.0
dribble_tackles,17.0
dribbles_vs,43.0
pressures,286.0
pressure_regains,94.0
clearances,78.0
errors,1.0
aerials_won,60.0
aerials_lost,23.0
ball_recoveries,275.0
pens_conceded,0.0
fouls,21.0
cards_yellow_red,0.0
