position,WB
minutes,90
passes_completed,31
passes,42
dribbles_completed,1
dribbles,1
passes_completed_short,15
passes_short,20
passes_completed_medium,11
passes_medium,15
passes_completed_long,5
passes_long,7
passes_total_distance,579
passes_free_kicks,0
through_balls,0
passes_pressure,5
passes_switches,0
crosses,3
corner_kicks,0
passes_intercepted,2
passes_blocked,1
dispossessed,3
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,3
gca,0
xg,0.0
crosses_into_penalty_area,2
passes_into_final_third,3
passes_into_penalty_area,3
progressive_passes,5
carry_progressive_distance,48
assisted_shots,2
fouled,1
pens_won,0
tackles,6
interceptions,0
blocks,2
tackles_won,4
dribble_tackles,2
dribbles_vs,5
pressures,48
pressure_regains,17
clearances,2
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,12
pens_conceded,0
fouls,2
cards_yellow_red,0
