position,LM
minutes,423.0
passes_completed,167.0
passes,230.0
dribbles_completed,8.0
dribbles,15.0
passes_completed_short,73.0
passes_short,86.0
passes_completed_medium,63.0
passes_medium,84.0
passes_completed_long,31.0
passes_long,53.0
passes_total_distance,3421.0
passes_free_kicks,9.0
through_balls,1.0
passes_pressure,46.0
passes_switches,10.0
crosses,10.0
corner_kicks,5.0
passes_intercepted,10.0
passes_blocked,11.0
dispossessed,4.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,4.0
sca,19.0
gca,2.0
xg,0.7
crosses_into_penalty_area,3.0
passes_into_final_third,12.0
passes_into_penalty_area,12.0
progressive_passes,36.0
carry_progressive_distance,651.0
assisted_shots,13.0
fouled,3.0
pens_won,1.0
tackles,3.0
interceptions,6.0
blocks,8.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,9.0
pressures,73.0
pressure_regains,15.0
clearances,4.0
errors,0.0
aerials_won,3.0
aerials_lost,2.0
ball_recoveries,48.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
