position,AM
minutes,66
passes_completed,14
passes,24
dribbles_completed,0
dribbles,0
passes_completed_short,8
passes_short,13
passes_completed_medium,4
passes_medium,6
passes_completed_long,2
passes_long,2
passes_total_distance,230
passes_free_kicks,0
through_balls,0
passes_pressure,1
passes_switches,0
crosses,2
corner_kicks,0
passes_intercepted,2
passes_blocked,4
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,1
passes_into_final_third,4
passes_into_penalty_area,1
progressive_passes,4
carry_progressive_distance,99
assisted_shots,1
fouled,3
pens_won,0
tackles,3
interceptions,1
blocks,2
tackles_won,1
dribble_tackles,0
dribbles_vs,1
pressures,24
pressure_regains,7
clearances,0
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,4
pens_conceded,0
fouls,1
cards_yellow_red,0
