position,FW
minutes,90
passes_completed,24
passes,29
dribbles_completed,1
dribbles,2
passes_completed_short,16
passes_short,20
passes_completed_medium,5
passes_medium,6
passes_completed_long,3
passes_long,3
passes_total_distance,367
passes_free_kicks,0
through_balls,0
passes_pressure,8
passes_switches,0
crosses,2
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,5
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,5
shots_on_target,3
sca,5
gca,0
xg,0.8
crosses_into_penalty_area,1
passes_into_final_third,2
passes_into_penalty_area,1
progressive_passes,2
carry_progressive_distance,287
assisted_shots,2
fouled,1
pens_won,0
tackles,0
interceptions,1
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,1
pressures,9
pressure_regains,3
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,3
pens_conceded,0
fouls,0
cards_yellow_red,0
