position,RM
minutes,45
passes_completed,14
passes,22
dribbles_completed,1
dribbles,2
passes_completed_short,4
passes_short,5
passes_completed_medium,5
passes_medium,8
passes_completed_long,5
passes_long,8
passes_total_distance,383
passes_free_kicks,1
through_balls,0
passes_pressure,3
passes_switches,2
crosses,1
corner_kicks,1
passes_intercepted,1
passes_blocked,0
dispossessed,0
goals,0
assists,1
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,1
gca,1
xg,0.0
crosses_into_penalty_area,1
passes_into_final_third,3
passes_into_penalty_area,1
progressive_passes,5
carry_progressive_distance,66
assisted_shots,1
fouled,1
pens_won,0
tackles,1
interceptions,0
blocks,0
tackles_won,1
dribble_tackles,0
dribbles_vs,2
pressures,10
pressure_regains,2
clearances,0
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,4
pens_conceded,0
fouls,2
cards_yellow_red,0
