position,GK
minutes,3015.0
passes_completed,585.0
passes,916.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,49.0
passes_short,50.0
passes_completed_medium,270.0
passes_medium,271.0
passes_completed_long,266.0
passes_long,594.0
passes_total_distance,19700.0
passes_free_kicks,83.0
through_balls,0.0
passes_pressure,92.0
passes_switches,17.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,1.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,3.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,11.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,1346.0
assisted_shots,1.0
fouled,11.0
pens_won,0.0
tackles,1.0
interceptions,0.0
blocks,2.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,2.0
pressures,5.0
pressure_regains,0.0
clearances,0.0
errors,1.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,119.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
