position,WB,AM
minutes,2319.0
passes_completed,1033.0
passes,1422.0
dribbles_completed,56.0
dribbles,77.0
passes_completed_short,427.0
passes_short,494.0
passes_completed_medium,471.0
passes_medium,610.0
passes_completed_long,119.0
passes_long,260.0
passes_total_distance,19005.0
passes_free_kicks,71.0
through_balls,2.0
passes_pressure,207.0
passes_switches,45.0
crosses,78.0
corner_kicks,59.0
passes_intercepted,25.0
passes_blocked,68.0
dispossessed,38.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,3.0
sca,90.0
gca,5.0
xg,0.5
crosses_into_penalty_area,14.0
passes_into_final_third,73.0
passes_into_penalty_area,30.0
progressive_passes,132.0
carry_progressive_distance,4437.0
assisted_shots,57.0
fouled,51.0
pens_won,0.0
tackles,56.0
interceptions,21.0
blocks,48.0
tackles_won,29.0
dribble_tackles,18.0
dribbles_vs,31.0
pressures,337.0
pressure_regains,113.0
clearances,30.0
errors,0.0
aerials_won,13.0
aerials_lost,20.0
ball_recoveries,219.0
pens_conceded,1.0
fouls,21.0
cards_yellow_red,0.0
