position,AM
minutes,217.0
passes_completed,70.0
passes,102.0
dribbles_completed,6.0
dribbles,8.0
passes_completed_short,36.0
passes_short,48.0
passes_completed_medium,25.0
passes_medium,33.0
passes_completed_long,9.0
passes_long,19.0
passes_total_distance,1237.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,20.0
passes_switches,5.0
crosses,8.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,9.0
dispossessed,2.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,3.0
sca,6.0
gca,1.0
xg,0.6000000000000001
crosses_into_penalty_area,3.0
passes_into_final_third,5.0
passes_into_penalty_area,3.0
progressive_passes,8.0
carry_progressive_distance,443.0
assisted_shots,3.0
fouled,3.0
pens_won,0.0
tackles,6.0
interceptions,2.0
blocks,3.0
tackles_won,5.0
dribble_tackles,1.0
dribbles_vs,3.0
pressures,49.0
pressure_regains,15.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,3.0
ball_recoveries,14.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
