position,LM
minutes,350.0
passes_completed,142.0
passes,184.0
dribbles_completed,1.0
dribbles,2.0
passes_completed_short,54.0
passes_short,72.0
passes_completed_medium,67.0
passes_medium,78.0
passes_completed_long,20.0
passes_long,32.0
passes_total_distance,2728.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,34.0
passes_switches,6.0
crosses,15.0
corner_kicks,3.0
passes_intercepted,2.0
passes_blocked,6.0
dispossessed,6.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,0.0
sca,14.0
gca,1.0
xg,0.30000000000000004
crosses_into_penalty_area,6.0
passes_into_final_third,7.0
passes_into_penalty_area,8.0
progressive_passes,13.0
carry_progressive_distance,439.0
assisted_shots,7.0
fouled,3.0
pens_won,0.0
tackles,9.0
interceptions,1.0
blocks,3.0
tackles_won,5.0
dribble_tackles,4.0
dribbles_vs,5.0
pressures,52.0
pressure_regains,8.0
clearances,0.0
errors,0.0
aerials_won,2.0
aerials_lost,2.0
ball_recoveries,27.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
