position,LW
minutes,665.0
passes_completed,148.0
passes,227.0
dribbles_completed,10.0
dribbles,21.0
passes_completed_short,73.0
passes_short,92.0
passes_completed_medium,54.0
passes_medium,73.0
passes_completed_long,20.0
passes_long,51.0
passes_total_distance,2715.0
passes_free_kicks,13.0
through_balls,0.0
passes_pressure,45.0
passes_switches,16.0
crosses,27.0
corner_kicks,20.0
passes_intercepted,6.0
passes_blocked,12.0
dispossessed,6.0
goals,1.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,21.0
shots_on_target,6.0
sca,32.0
gca,4.0
xg,1.9000000000000001
crosses_into_penalty_area,5.0
passes_into_final_third,6.0
passes_into_penalty_area,8.0
progressive_passes,7.0
carry_progressive_distance,1327.0
assisted_shots,18.0
fouled,7.0
pens_won,1.0
tackles,3.0
interceptions,1.0
blocks,4.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,5.0
pressures,97.0
pressure_regains,33.0
clearances,4.0
errors,0.0
aerials_won,4.0
aerials_lost,7.0
ball_recoveries,24.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
