position,LB
minutes,1452.0
passes_completed,1065.0
passes,1253.0
dribbles_completed,17.0
dribbles,25.0
passes_completed_short,537.0
passes_short,591.0
passes_completed_medium,446.0
passes_medium,504.0
passes_completed_long,71.0
passes_long,121.0
passes_total_distance,17729.0
passes_free_kicks,7.0
through_balls,1.0
passes_pressure,185.0
passes_switches,20.0
crosses,70.0
corner_kicks,5.0
passes_intercepted,19.0
passes_blocked,39.0
dispossessed,16.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,23.0
shots_on_target,7.0
sca,40.0
gca,3.0
xg,1.0
crosses_into_penalty_area,13.0
passes_into_final_third,73.0
passes_into_penalty_area,23.0
progressive_passes,72.0
carry_progressive_distance,2535.0
assisted_shots,20.0
fouled,6.0
pens_won,0.0
tackles,20.0
interceptions,9.0
blocks,24.0
tackles_won,14.0
dribble_tackles,8.0
dribbles_vs,11.0
pressures,166.0
pressure_regains,61.0
clearances,29.0
errors,0.0
aerials_won,14.0
aerials_lost,13.0
ball_recoveries,159.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
