position,LM
minutes,1004.0
passes_completed,337.0
passes,455.0
dribbles_completed,22.0
dribbles,34.0
passes_completed_short,177.0
passes_short,198.0
passes_completed_medium,117.0
passes_medium,147.0
passes_completed_long,35.0
passes_long,82.0
passes_total_distance,5442.0
passes_free_kicks,19.0
through_balls,2.0
passes_pressure,120.0
passes_switches,10.0
crosses,12.0
corner_kicks,34.0
passes_intercepted,10.0
passes_blocked,13.0
dispossessed,23.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,7.0
sca,29.0
gca,4.0
xg,1.9
crosses_into_penalty_area,1.0
passes_into_final_third,17.0
passes_into_penalty_area,10.0
progressive_passes,31.0
carry_progressive_distance,1202.0
assisted_shots,16.0
fouled,9.0
pens_won,0.0
tackles,13.0
interceptions,3.0
blocks,14.0
tackles_won,9.0
dribble_tackles,5.0
dribbles_vs,10.0
pressures,256.0
pressure_regains,70.0
clearances,5.0
errors,1.0
aerials_won,12.0
aerials_lost,32.0
ball_recoveries,72.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
