position,RM
minutes,65
passes_completed,12
passes,16
dribbles_completed,0
dribbles,1
passes_completed_short,7
passes_short,8
passes_completed_medium,4
passes_medium,5
passes_completed_long,1
passes_long,2
passes_total_distance,181
passes_free_kicks,1
through_balls,0
passes_pressure,3
passes_switches,0
crosses,0
corner_kicks,1
passes_intercepted,0
passes_blocked,2
dispossessed,4
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,2
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,129
assisted_shots,0
fouled,6
pens_won,0
tackles,0
interceptions,0
blocks,3
tackles_won,0
dribble_tackles,0
dribbles_vs,1
pressures,24
pressure_regains,6
clearances,0
errors,0
aerials_won,0
aerials_lost,2
ball_recoveries,6
pens_conceded,0
fouls,1
cards_yellow_red,0
