position,WB
minutes,46
passes_completed,50
passes,56
dribbles_completed,0
dribbles,1
passes_completed_short,28
passes_short,30
passes_completed_medium,17
passes_medium,20
passes_completed_long,2
passes_long,2
passes_total_distance,709
passes_free_kicks,0
through_balls,1
passes_pressure,15
passes_switches,0
crosses,2
corner_kicks,2
passes_intercepted,0
passes_blocked,1
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,0
sca,2
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,4
progressive_passes,5
carry_progressive_distance,154
assisted_shots,2
fouled,0
pens_won,0
tackles,0
interceptions,0
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,1
pressures,10
pressure_regains,3
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,4
pens_conceded,0
fouls,1
cards_yellow_red,0
