position,RM
minutes,90
passes_completed,31
passes,42
dribbles_completed,2
dribbles,3
passes_completed_short,21
passes_short,27
passes_completed_medium,7
passes_medium,8
passes_completed_long,2
passes_long,6
passes_total_distance,429
passes_free_kicks,1
through_balls,0
passes_pressure,10
passes_switches,1
crosses,2
corner_kicks,1
passes_intercepted,4
passes_blocked,0
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,1
sca,5
gca,1
xg,0.5
crosses_into_penalty_area,2
passes_into_final_third,0
passes_into_penalty_area,3
progressive_passes,3
carry_progressive_distance,154
assisted_shots,2
fouled,2
pens_won,0
tackles,1
interceptions,0
blocks,1
tackles_won,1
dribble_tackles,0
dribbles_vs,1
pressures,4
pressure_regains,2
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,7
pens_conceded,0
fouls,0
cards_yellow_red,0
