position,LW
minutes,135.0
passes_completed,152.0
passes,167.0
dribbles_completed,4.0
dribbles,5.0
passes_completed_short,77.0
passes_short,80.0
passes_completed_medium,51.0
passes_medium,57.0
passes_completed_long,22.0
passes_long,27.0
passes_total_distance,2887.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,25.0
passes_switches,14.0
crosses,6.0
corner_kicks,2.0
passes_intercepted,3.0
passes_blocked,0.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,3.0
gca,0.0
xg,0.5
crosses_into_penalty_area,0.0
passes_into_final_third,19.0
passes_into_penalty_area,0.0
progressive_passes,11.0
carry_progressive_distance,467.0
assisted_shots,2.0
fouled,0.0
pens_won,0.0
tackles,1.0
interceptions,2.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,24.0
pressure_regains,9.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,2.0
ball_recoveries,14.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
