position,GK
minutes,2970.0
passes_completed,888.0
passes,1246.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,127.0
passes_short,127.0
passes_completed_medium,432.0
passes_medium,442.0
passes_completed_long,329.0
passes_long,677.0
passes_total_distance,26513.0
passes_free_kicks,89.0
through_balls,0.0
passes_pressure,89.0
passes_switches,36.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,3.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,4.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,13.0
passes_into_penalty_area,0.0
progressive_passes,4.0
carry_progressive_distance,1744.0
assisted_shots,0.0
fouled,5.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,2.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,3.0
pressure_regains,1.0
clearances,2.0
errors,2.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,181.0
pens_conceded,1.0
fouls,2.0
cards_yellow_red,0.0
