position,CM
minutes,367.0
passes_completed,117.0
passes,156.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,54.0
passes_short,66.0
passes_completed_medium,45.0
passes_medium,56.0
passes_completed_long,17.0
passes_long,27.0
passes_total_distance,2157.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,33.0
passes_switches,4.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,6.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,3.0
sca,14.0
gca,1.0
xg,0.30000000000000004
crosses_into_penalty_area,0.0
passes_into_final_third,10.0
passes_into_penalty_area,4.0
progressive_passes,14.0
carry_progressive_distance,154.0
assisted_shots,6.0
fouled,3.0
pens_won,0.0
tackles,7.0
interceptions,3.0
blocks,2.0
tackles_won,6.0
dribble_tackles,0.0
dribbles_vs,4.0
pressures,63.0
pressure_regains,13.0
clearances,6.0
errors,0.0
aerials_won,2.0
aerials_lost,2.0
ball_recoveries,47.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
