position,LM
minutes,1124.0
passes_completed,267.0
passes,392.0
dribbles_completed,11.0
dribbles,15.0
passes_completed_short,141.0
passes_short,175.0
passes_completed_medium,93.0
passes_medium,137.0
passes_completed_long,24.0
passes_long,51.0
passes_total_distance,4391.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,79.0
passes_switches,14.0
crosses,35.0
corner_kicks,1.0
passes_intercepted,9.0
passes_blocked,27.0
dispossessed,22.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,18.0
shots_on_target,7.0
sca,24.0
gca,2.0
xg,1.5
crosses_into_penalty_area,9.0
passes_into_final_third,10.0
passes_into_penalty_area,14.0
progressive_passes,21.0
carry_progressive_distance,1139.0
assisted_shots,14.0
fouled,14.0
pens_won,0.0
tackles,23.0
interceptions,13.0
blocks,23.0
tackles_won,15.0
dribble_tackles,10.0
dribbles_vs,30.0
pressures,249.0
pressure_regains,66.0
clearances,19.0
errors,0.0
aerials_won,12.0
aerials_lost,17.0
ball_recoveries,83.0
pens_conceded,0.0
fouls,22.0
cards_yellow_red,0.0
