position,LM
minutes,90
passes_completed,121
passes,144
dribbles_completed,1
dribbles,1
passes_completed_short,39
passes_short,40
passes_completed_medium,63
passes_medium,77
passes_completed_long,19
passes_long,27
passes_total_distance,2440
passes_free_kicks,5
through_balls,0
passes_pressure,6
passes_switches,2
crosses,3
corner_kicks,5
passes_intercepted,0
passes_blocked,0
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,9
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,22
passes_into_penalty_area,4
progressive_passes,19
carry_progressive_distance,311
assisted_shots,4
fouled,0
pens_won,0
tackles,0
interceptions,0
blocks,4
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,15
pressure_regains,7
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,4
pens_conceded,0
fouls,0
cards_yellow_red,0
