position,RM
minutes,79
passes_completed,59
passes,66
dribbles_completed,0
dribbles,0
passes_completed_short,29
passes_short,31
passes_completed_medium,24
passes_medium,26
passes_completed_long,6
passes_long,8
passes_total_distance,1034
passes_free_kicks,0
through_balls,0
passes_pressure,3
passes_switches,2
crosses,1
corner_kicks,1
passes_intercepted,1
passes_blocked,2
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,0
sca,11
gca,0
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,7
progressive_passes,8
carry_progressive_distance,175
assisted_shots,5
fouled,1
pens_won,0
tackles,0
interceptions,0
blocks,2
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,9
pressure_regains,5
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,8
pens_conceded,0
fouls,1
cards_yellow_red,0
