position,RM
minutes,139.0
passes_completed,31.0
passes,44.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,14.0
passes_short,16.0
passes_completed_medium,14.0
passes_medium,17.0
passes_completed_long,3.0
passes_long,8.0
passes_total_distance,549.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,10.0
passes_switches,2.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,4.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,3.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,2.0
passes_into_penalty_area,0.0
progressive_passes,5.0
carry_progressive_distance,74.0
assisted_shots,3.0
fouled,2.0
pens_won,0.0
tackles,2.0
interceptions,1.0
blocks,1.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,4.0
pressures,30.0
pressure_regains,13.0
clearances,3.0
errors,0.0
aerials_won,3.0
aerials_lost,7.0
ball_recoveries,9.0
pens_conceded,1.0
fouls,3.0
cards_yellow_red,0.0
