position,LW
minutes,590.0
passes_completed,233.0
passes,280.0
dribbles_completed,32.0
dribbles,44.0
passes_completed_short,112.0
passes_short,126.0
passes_completed_medium,93.0
passes_medium,106.0
passes_completed_long,25.0
passes_long,40.0
passes_total_distance,4052.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,78.0
passes_switches,9.0
crosses,23.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,9.0
dispossessed,18.0
goals,3.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,19.0
shots_on_target,11.0
sca,32.0
gca,5.0
xg,1.2000000000000002
crosses_into_penalty_area,4.0
passes_into_final_third,7.0
passes_into_penalty_area,12.0
progressive_passes,17.0
carry_progressive_distance,2009.0
assisted_shots,10.0
fouled,12.0
pens_won,1.0
tackles,3.0
interceptions,4.0
blocks,4.0
tackles_won,1.0
dribble_tackles,2.0
dribbles_vs,3.0
pressures,87.0
pressure_regains,29.0
clearances,2.0
errors,0.0
aerials_won,7.0
aerials_lost,6.0
ball_recoveries,52.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
