position,RB
minutes,639.0
passes_completed,301.0
passes,392.0
dribbles_completed,10.0
dribbles,14.0
passes_completed_short,89.0
passes_short,105.0
passes_completed_medium,142.0
passes_medium,168.0
passes_completed_long,69.0
passes_long,112.0
passes_total_distance,6815.0
passes_free_kicks,9.0
through_balls,0.0
passes_pressure,64.0
passes_switches,20.0
crosses,14.0
corner_kicks,4.0
passes_intercepted,2.0
passes_blocked,11.0
dispossessed,8.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,1.0
sca,9.0
gca,1.0
xg,0.2
crosses_into_penalty_area,1.0
passes_into_final_third,26.0
passes_into_penalty_area,6.0
progressive_passes,24.0
carry_progressive_distance,868.0
assisted_shots,4.0
fouled,8.0
pens_won,0.0
tackles,17.0
interceptions,6.0
blocks,13.0
tackles_won,10.0
dribble_tackles,7.0
dribbles_vs,15.0
pressures,117.0
pressure_regains,31.0
clearances,21.0
errors,0.0
aerials_won,4.0
aerials_lost,4.0
ball_recoveries,78.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
