position,RB
minutes,1169.0
passes_completed,391.0
passes,646.0
dribbles_completed,13.0
dribbles,24.0
passes_completed_short,167.0
passes_short,212.0
passes_completed_medium,156.0
passes_medium,217.0
passes_completed_long,65.0
passes_long,183.0
passes_total_distance,7746.0
passes_free_kicks,21.0
through_balls,1.0
passes_pressure,105.0
passes_switches,33.0
crosses,57.0
corner_kicks,44.0
passes_intercepted,8.0
passes_blocked,47.0
dispossessed,2.0
goals,1.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,21.0
shots_on_target,7.0
sca,30.0
gca,5.0
xg,0.8
crosses_into_penalty_area,10.0
passes_into_final_third,39.0
passes_into_penalty_area,18.0
progressive_passes,61.0
carry_progressive_distance,1349.0
assisted_shots,21.0
fouled,6.0
pens_won,0.0
tackles,20.0
interceptions,14.0
blocks,23.0
tackles_won,10.0
dribble_tackles,5.0
dribbles_vs,22.0
pressures,178.0
pressure_regains,39.0
clearances,9.0
errors,0.0
aerials_won,1.0
aerials_lost,7.0
ball_recoveries,102.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
