position,LM
minutes,679.0
passes_completed,157.0
passes,239.0
dribbles_completed,12.0
dribbles,24.0
passes_completed_short,73.0
passes_short,86.0
passes_completed_medium,54.0
passes_medium,85.0
passes_completed_long,23.0
passes_long,50.0
passes_total_distance,2835.0
passes_free_kicks,9.0
through_balls,1.0
passes_pressure,44.0
passes_switches,8.0
crosses,20.0
corner_kicks,23.0
passes_intercepted,4.0
passes_blocked,11.0
dispossessed,12.0
goals,2.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,23.0
shots_on_target,6.0
sca,25.0
gca,8.0
xg,2.0
crosses_into_penalty_area,2.0
passes_into_final_third,16.0
passes_into_penalty_area,10.0
progressive_passes,26.0
carry_progressive_distance,829.0
assisted_shots,16.0
fouled,15.0
pens_won,0.0
tackles,11.0
interceptions,3.0
blocks,15.0
tackles_won,8.0
dribble_tackles,5.0
dribbles_vs,10.0
pressures,159.0
pressure_regains,46.0
clearances,1.0
errors,0.0
aerials_won,3.0
aerials_lost,24.0
ball_recoveries,56.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
