position,CB
minutes,3060.0
passes_completed,1408.0
passes,1626.0
dribbles_completed,9.0
dribbles,10.0
passes_completed_short,314.0
passes_short,352.0
passes_completed_medium,843.0
passes_medium,912.0
passes_completed_long,248.0
passes_long,355.0
passes_total_distance,31474.0
passes_free_kicks,50.0
through_balls,3.0
passes_pressure,174.0
passes_switches,17.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,4.0
dispossessed,3.0
goals,7.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,47.0
shots_on_target,19.0
sca,25.0
gca,3.0
xg,3.2
crosses_into_penalty_area,0.0
passes_into_final_third,47.0
passes_into_penalty_area,9.0
progressive_passes,65.0
carry_progressive_distance,2651.0
assisted_shots,10.0
fouled,18.0
pens_won,0.0
tackles,56.0
interceptions,33.0
blocks,57.0
tackles_won,33.0
dribble_tackles,15.0
dribbles_vs,30.0
pressures,199.0
pressure_regains,71.0
clearances,238.0
errors,1.0
aerials_won,147.0
aerials_lost,29.0
ball_recoveries,379.0
pens_conceded,2.0
fouls,34.0
cards_yellow_red,0.0
