position,LW
minutes,1026.0
passes_completed,177.0
passes,328.0
dribbles_completed,11.0
dribbles,33.0
passes_completed_short,88.0
passes_short,139.0
passes_completed_medium,70.0
passes_medium,103.0
passes_completed_long,16.0
passes_long,57.0
passes_total_distance,2998.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,90.0
passes_switches,16.0
crosses,42.0
corner_kicks,11.0
passes_intercepted,6.0
passes_blocked,32.0
dispossessed,25.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,28.0
shots_on_target,12.0
sca,31.0
gca,2.0
xg,2.5
crosses_into_penalty_area,8.0
passes_into_final_third,10.0
passes_into_penalty_area,18.0
progressive_passes,33.0
carry_progressive_distance,1485.0
assisted_shots,12.0
fouled,22.0
pens_won,0.0
tackles,21.0
interceptions,7.0
blocks,21.0
tackles_won,9.0
dribble_tackles,5.0
dribbles_vs,13.0
pressures,205.0
pressure_regains,64.0
clearances,6.0
errors,0.0
aerials_won,19.0
aerials_lost,15.0
ball_recoveries,110.0
pens_conceded,0.0
fouls,16.0
cards_yellow_red,0.0
