position,CM
minutes,961.0
passes_completed,694.0
passes,772.0
dribbles_completed,3.0
dribbles,10.0
passes_completed_short,319.0
passes_short,345.0
passes_completed_medium,264.0
passes_medium,291.0
passes_completed_long,106.0
passes_long,118.0
passes_total_distance,13050.0
passes_free_kicks,5.0
through_balls,1.0
passes_pressure,130.0
passes_switches,27.0
crosses,7.0
corner_kicks,1.0
passes_intercepted,15.0
passes_blocked,11.0
dispossessed,9.0
goals,4.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,26.0
shots_on_target,11.0
sca,33.0
gca,5.0
xg,2.8
crosses_into_penalty_area,0.0
passes_into_final_third,98.0
passes_into_penalty_area,13.0
progressive_passes,78.0
carry_progressive_distance,1656.0
assisted_shots,11.0
fouled,27.0
pens_won,1.0
tackles,16.0
interceptions,5.0
blocks,13.0
tackles_won,10.0
dribble_tackles,4.0
dribbles_vs,21.0
pressures,153.0
pressure_regains,54.0
clearances,7.0
errors,0.0
aerials_won,10.0
aerials_lost,9.0
ball_recoveries,98.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
