position,DM
minutes,308.0
passes_completed,202.0
passes,247.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,93.0
passes_short,106.0
passes_completed_medium,90.0
passes_medium,104.0
passes_completed_long,19.0
passes_long,35.0
passes_total_distance,3664.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,36.0
passes_switches,5.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,3.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,1.0
sca,11.0
gca,1.0
xg,0.6
crosses_into_penalty_area,0.0
passes_into_final_third,24.0
passes_into_penalty_area,3.0
progressive_passes,23.0
carry_progressive_distance,439.0
assisted_shots,6.0
fouled,5.0
pens_won,0.0
tackles,7.0
interceptions,3.0
blocks,7.0
tackles_won,7.0
dribble_tackles,4.0
dribbles_vs,12.0
pressures,52.0
pressure_regains,19.0
clearances,7.0
errors,1.0
aerials_won,11.0
aerials_lost,7.0
ball_recoveries,62.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
