position,RW
minutes,90
passes_completed,21
passes,24
dribbles_completed,0
dribbles,0
passes_completed_short,11
passes_short,11
passes_completed_medium,6
passes_medium,8
passes_completed_long,4
passes_long,5
passes_total_distance,381
passes_free_kicks,0
through_balls,0
passes_pressure,5
passes_switches,2
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,5
goals,1
assists,0
pens_made,1
pens_att,1
shots_total,2
shots_on_target,2
sca,2
gca,1
xg,0.8
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,56
assisted_shots,0
fouled,2
pens_won,1
tackles,0
interceptions,0
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,2
pressures,21
pressure_regains,4
clearances,1
errors,0
aerials_won,1
aerials_lost,3
ball_recoveries,7
pens_conceded,0
fouls,1
cards_yellow_red,0
