position,WB
minutes,308.0
passes_completed,228.0
passes,261.0
dribbles_completed,7.0
dribbles,12.0
passes_completed_short,131.0
passes_short,143.0
passes_completed_medium,92.0
passes_medium,106.0
passes_completed_long,3.0
passes_long,9.0
passes_total_distance,3239.0
passes_free_kicks,1.0
through_balls,3.0
passes_pressure,66.0
passes_switches,1.0
crosses,8.0
corner_kicks,3.0
passes_intercepted,5.0
passes_blocked,2.0
dispossessed,8.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,3.0
sca,8.0
gca,3.0
xg,0.9
crosses_into_penalty_area,1.0
passes_into_final_third,7.0
passes_into_penalty_area,5.0
progressive_passes,21.0
carry_progressive_distance,589.0
assisted_shots,5.0
fouled,2.0
pens_won,0.0
tackles,6.0
interceptions,4.0
blocks,3.0
tackles_won,4.0
dribble_tackles,1.0
dribbles_vs,6.0
pressures,51.0
pressure_regains,7.0
clearances,5.0
errors,1.0
aerials_won,0.0
aerials_lost,6.0
ball_recoveries,31.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
