position,RM
minutes,803.0
passes_completed,338.0
passes,478.0
dribbles_completed,8.0
dribbles,10.0
passes_completed_short,138.0
passes_short,171.0
passes_completed_medium,170.0
passes_medium,220.0
passes_completed_long,25.0
passes_long,75.0
passes_total_distance,5968.0
passes_free_kicks,14.0
through_balls,0.0
passes_pressure,65.0
passes_switches,11.0
crosses,24.0
corner_kicks,11.0
passes_intercepted,10.0
passes_blocked,18.0
dispossessed,11.0
goals,1.0
assists,1.0
pens_made,1.0
pens_att,1.0
shots_total,5.0
shots_on_target,2.0
sca,10.0
gca,1.0
xg,0.8
crosses_into_penalty_area,3.0
passes_into_final_third,19.0
passes_into_penalty_area,6.0
progressive_passes,47.0
carry_progressive_distance,1307.0
assisted_shots,3.0
fouled,4.0
pens_won,0.0
tackles,18.0
interceptions,12.0
blocks,26.0
tackles_won,15.0
dribble_tackles,5.0
dribbles_vs,20.0
pressures,131.0
pressure_regains,44.0
clearances,11.0
errors,0.0
aerials_won,3.0
aerials_lost,3.0
ball_recoveries,82.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
