position,WB
minutes,805.0
passes_completed,314.0
passes,412.0
dribbles_completed,10.0
dribbles,21.0
passes_completed_short,176.0
passes_short,203.0
passes_completed_medium,108.0
passes_medium,143.0
passes_completed_long,25.0
passes_long,51.0
passes_total_distance,4960.0
passes_free_kicks,7.0
through_balls,1.0
passes_pressure,62.0
passes_switches,2.0
crosses,10.0
corner_kicks,3.0
passes_intercepted,10.0
passes_blocked,13.0
dispossessed,16.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,3.0
sca,16.0
gca,1.0
xg,0.30000000000000004
crosses_into_penalty_area,0.0
passes_into_final_third,19.0
passes_into_penalty_area,6.0
progressive_passes,22.0
carry_progressive_distance,1360.0
assisted_shots,5.0
fouled,15.0
pens_won,0.0
tackles,28.0
interceptions,10.0
blocks,18.0
tackles_won,19.0
dribble_tackles,8.0
dribbles_vs,23.0
pressures,255.0
pressure_regains,80.0
clearances,21.0
errors,1.0
aerials_won,6.0
aerials_lost,9.0
ball_recoveries,84.0
pens_conceded,0.0
fouls,26.0
cards_yellow_red,0.0
